DOID_7187.txt	NO_DEFINITION
DOID_13454.txt	NO_DEFINITION
DOID_0050686.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:18.0	Neutral:36.0	Negative:38.0	VeryNegative:5.0
DOID_0110937.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:1.0	Neutral:11.0	Negative:48.0	VeryNegative:39.0
DOID_4717.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:10.0	Neutral:20.0	Negative:54.0	VeryNegative:12.0
DOID_4717.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:6.0	Neutral:31.0	Negative:54.0	VeryNegative:9.0
DOID_470.txt	NO_DEFINITION
DOID_6050.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:13.0	Neutral:33.0	Negative:42.0	VeryNegative:9.0
DOID_0110968.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:20.0	Negative:60.0	VeryNegative:18.0
DOID_7996.txt	NO_DEFINITION
DOID_0110476.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:27.0	Negative:56.0	VeryNegative:12.0
DOID_0111790.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:9.0	Neutral:26.0	Negative:51.0	VeryNegative:11.0
DOID_0060791.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:0.0	Neutral:6.0	Negative:52.0	VeryNegative:40.0
DOID_9603.txt	NO_DEFINITION
DOID_4959.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:12.0	Negative:56.0	VeryNegative:30.0
DOID_0112082.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:15.0	Negative:69.0	VeryNegative:13.0
DOID_14452.txt	NO_DEFINITION
DOID_13310.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:7.0	Neutral:32.0	Negative:51.0	VeryNegative:8.0
DOID_5679.txt	0	OverallSentimentClass:Neutral	VeryPositive:7.0	Positive:32.0	Neutral:36.0	Negative:20.0	VeryNegative:5.0
DOID_2530.txt	NO_DEFINITION
DOID_1022.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:2.0	Neutral:8.0	Negative:53.0	VeryNegative:34.0
DOID_1022.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:17.0	Negative:63.0	VeryNegative:15.0
DOID_0090044.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:23.0	Negative:40.0	VeryNegative:35.0
DOID_12581.txt	NO_DEFINITION
DOID_7609.txt	NO_DEFINITION
DOID_14252.txt	NO_DEFINITION
DOID_8200.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:16.0	Negative:59.0	VeryNegative:20.0
DOID_0111659.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:10.0	Neutral:25.0	Negative:50.0	VeryNegative:13.0
DOID_3545.txt	NO_DEFINITION
DOID_0070113.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:5.0	Neutral:14.0	Negative:62.0	VeryNegative:16.0
DOID_0050473.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:10.0	Neutral:24.0	Negative:50.0	VeryNegative:12.0
DOID_0050473.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:17.0	Negative:67.0	VeryNegative:12.0
DOID_4330.txt	NO_DEFINITION
DOID_6786.txt	0	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:31.0	Neutral:49.0	Negative:12.0	VeryNegative:2.0
DOID_863.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:27.0	Negative:59.0	VeryNegative:9.0
DOID_4286.txt	NO_DEFINITION
DOID_0050673.txt	0	OverallSentimentClass:Positive	VeryPositive:20.0	Positive:57.0	Neutral:11.0	Negative:9.0	VeryNegative:3.0
DOID_0050673.txt	1	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:23.0	Neutral:61.0	Negative:13.0	VeryNegative:2.0
DOID_0112007.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:13.0	Negative:60.0	VeryNegative:24.0
DOID_127.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:11.0	Neutral:13.0	Negative:57.0	VeryNegative:15.0
DOID_7210.txt	NO_DEFINITION
DOID_3451.txt	0	OverallSentimentClass:Positive	VeryPositive:14.0	Positive:35.0	Neutral:22.0	Negative:21.0	VeryNegative:8.0
DOID_3520.txt	NO_DEFINITION
DOID_10457.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:25.0	Negative:61.0	VeryNegative:10.0
DOID_10457.txt	1	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:7.0	Neutral:26.0	Negative:53.0	VeryNegative:11.0
DOID_13078.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:0.0	Neutral:1.0	Negative:11.0	VeryNegative:87.0
DOID_0060081.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:27.0	Negative:59.0	VeryNegative:10.0
DOID_0111675.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:15.0	Negative:58.0	VeryNegative:25.0
DOID_799.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:13.0	Negative:67.0	VeryNegative:17.0
DOID_11289.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:7.0	Neutral:18.0	Negative:56.0	VeryNegative:16.0
DOID_11289.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:17.0	Negative:69.0	VeryNegative:11.0
DOID_10652.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:3.0	Neutral:12.0	Negative:46.0	VeryNegative:35.0
DOID_9445.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:6.0	Neutral:14.0	Negative:56.0	VeryNegative:20.0
DOID_1752.txt	0	OverallSentimentClass:Positive	VeryPositive:14.0	Positive:39.0	Neutral:17.0	Negative:22.0	VeryNegative:7.0
DOID_0080468.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:19.0	Negative:55.0	VeryNegative:21.0
DOID_0111188.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:30.0	Negative:54.0	VeryNegative:10.0
DOID_0070213.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:18.0	Negative:62.0	VeryNegative:17.0
DOID_0080618.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:5.0	Neutral:14.0	Negative:62.0	VeryNegative:16.0
DOID_0110397.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:21.0	Negative:63.0	VeryNegative:13.0
DOID_12700.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:19.0	Negative:63.0	VeryNegative:12.0
DOID_4084.txt	NO_DEFINITION
DOID_3486.txt	NO_DEFINITION
DOID_1596.txt	NO_DEFINITION
DOID_0110555.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:13.0	Negative:64.0	VeryNegative:20.0
DOID_0060175.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:4.0	Neutral:12.0	Negative:55.0	VeryNegative:25.0
DOID_13709.txt	NO_DEFINITION
DOID_9784.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:5.0	Neutral:19.0	Negative:58.0	VeryNegative:16.0
DOID_9784.txt	1	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:4.0	Neutral:11.0	Negative:62.0	VeryNegative:21.0
DOID_9784.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:8.0	Negative:45.0	VeryNegative:44.0
DOID_9784.txt	3	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:11.0	Neutral:23.0	Negative:52.0	VeryNegative:10.0
DOID_0111665.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:23.0	Negative:60.0	VeryNegative:12.0
DOID_204.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:21.0	Negative:58.0	VeryNegative:18.0
DOID_0070218.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:20.0	Negative:57.0	VeryNegative:19.0
DOID_0050125.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:0.0	Neutral:4.0	Negative:31.0	VeryNegative:64.0
DOID_0050125.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:10.0	Negative:60.0	VeryNegative:26.0
DOID_0050125.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:21.0	Negative:60.0	VeryNegative:17.0
DOID_0050125.txt	3	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:14.0	Negative:68.0	VeryNegative:15.0
DOID_11086.txt	NO_DEFINITION
DOID_0110746.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:10.0	Neutral:35.0	Negative:46.0	VeryNegative:7.0
DOID_1176.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:9.0	Negative:63.0	VeryNegative:25.0
DOID_9601.txt	NO_DEFINITION
DOID_0050634.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:5.0	Neutral:31.0	Negative:54.0	VeryNegative:9.0
DOID_0060269.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:0.0	Neutral:8.0	Negative:34.0	VeryNegative:57.0
DOID_0080826.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:17.0	Negative:60.0	VeryNegative:20.0
DOID_0080826.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:15.0	Negative:63.0	VeryNegative:18.0
DOID_0080826.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:12.0	Negative:48.0	VeryNegative:38.0
DOID_0090008.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:15.0	Negative:54.0	VeryNegative:28.0
DOID_0111543.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:14.0	Negative:55.0	VeryNegative:29.0
DOID_0060430.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:11.0	Negative:58.0	VeryNegative:28.0
DOID_0111079.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:23.0	Negative:58.0	VeryNegative:14.0
DOID_3723.txt	NO_DEFINITION
DOID_0050839.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:12.0	Negative:52.0	VeryNegative:33.0
DOID_0070214.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:16.0	Negative:63.0	VeryNegative:18.0
DOID_9192.txt	NO_DEFINITION
DOID_0111016.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:25.0	Negative:58.0	VeryNegative:11.0
DOID_8937.txt	NO_DEFINITION
DOID_0060275.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:11.0	Negative:59.0	VeryNegative:27.0
DOID_9778.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:11.0	Negative:57.0	VeryNegative:30.0
DOID_5845.txt	NO_DEFINITION
DOID_6933.txt	NO_DEFINITION
DOID_0111804.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:13.0	Negative:56.0	VeryNegative:29.0
DOID_0111044.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:17.0	Negative:52.0	VeryNegative:29.0
DOID_0060436.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:7.0	Neutral:23.0	Negative:54.0	VeryNegative:13.0
DOID_0080323.txt	0	OverallSentimentClass:Neutral	VeryPositive:4.0	Positive:18.0	Neutral:37.0	Negative:35.0	VeryNegative:6.0
DOID_0060736.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:0.0	Neutral:5.0	Negative:56.0	VeryNegative:37.0
DOID_0060521.txt	0	OverallSentimentClass:Neutral	VeryPositive:1.0	Positive:6.0	Neutral:45.0	Negative:44.0	VeryNegative:5.0
DOID_7585.txt	NO_DEFINITION
DOID_14270.txt	NO_DEFINITION
DOID_0111700.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:15.0	Negative:50.0	VeryNegative:32.0
DOID_251.txt	NO_DEFINITION
DOID_0060394.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:1.0	Neutral:10.0	Negative:42.0	VeryNegative:47.0
DOID_0111936.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:24.0	Negative:64.0	VeryNegative:10.0
DOID_8472.txt	NO_DEFINITION
DOID_14755.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:11.0	Negative:58.0	VeryNegative:28.0
DOID_0112225.txt	0	OverallSentimentClass:Very negative	VeryPositive:2.0	Positive:1.0	Neutral:10.0	Negative:41.0	VeryNegative:46.0
DOID_6867.txt	NO_DEFINITION
DOID_3350.txt	0	OverallSentimentClass:Negative	VeryPositive:6.0	Positive:26.0	Neutral:29.0	Negative:32.0	VeryNegative:7.0
DOID_0111849.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:13.0	Negative:57.0	VeryNegative:26.0
DOID_1443.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:0.0	Neutral:8.0	Negative:58.0	VeryNegative:33.0
DOID_0050513.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:17.0	Negative:61.0	VeryNegative:21.0
DOID_0050513.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:12.0	Negative:63.0	VeryNegative:21.0
DOID_0080385.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:20.0	Negative:61.0	VeryNegative:15.0
DOID_12168.txt	NO_DEFINITION
DOID_0080489.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:17.0	Negative:67.0	VeryNegative:13.0
DOID_12363.txt	NO_DEFINITION
DOID_11746.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:13.0	Neutral:30.0	Negative:43.0	VeryNegative:9.0
DOID_2272.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:6.0	Neutral:23.0	Negative:58.0	VeryNegative:11.0
DOID_2272.txt	1	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:12.0	Neutral:27.0	Negative:47.0	VeryNegative:10.0
DOID_12241.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:5.0	Neutral:34.0	Negative:52.0	VeryNegative:8.0
DOID_0090063.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:20.0	Negative:62.0	VeryNegative:15.0
DOID_0110954.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:16.0	Negative:62.0	VeryNegative:17.0
DOID_5204.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:10.0	Negative:64.0	VeryNegative:25.0
DOID_0080327.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:11.0	Negative:49.0	VeryNegative:37.0
DOID_8771.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:1.0	Neutral:7.0	Negative:48.0	VeryNegative:41.0
DOID_8771.txt	1	OverallSentimentClass:Positive	VeryPositive:11.0	Positive:45.0	Neutral:26.0	Negative:14.0	VeryNegative:4.0
DOID_4926.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:19.0	Negative:59.0	VeryNegative:16.0
DOID_0080531.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:16.0	Negative:66.0	VeryNegative:15.0
DOID_60003.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:9.0	Neutral:23.0	Negative:55.0	VeryNegative:10.0
DOID_0080617.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:13.0	Neutral:28.0	Negative:47.0	VeryNegative:8.0
DOID_0111900.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:11.0	Negative:65.0	VeryNegative:23.0
DOID_1358.txt	NO_DEFINITION
DOID_9358.txt	NO_DEFINITION
DOID_0111519.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:14.0	Negative:50.0	VeryNegative:34.0
DOID_6274.txt	NO_DEFINITION
DOID_14096.txt	NO_DEFINITION
DOID_11120.txt	NO_DEFINITION
DOID_5598.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:5.0	Neutral:16.0	Negative:59.0	VeryNegative:17.0
DOID_660.txt	NO_DEFINITION
DOID_0070111.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:15.0	Negative:60.0	VeryNegative:21.0
DOID_5551.txt	0	OverallSentimentClass:Negative	VeryPositive:6.0	Positive:17.0	Neutral:23.0	Negative:43.0	VeryNegative:11.0
DOID_0060301.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:1.0	Neutral:13.0	Negative:35.0	VeryNegative:50.0
DOID_4650.txt	0	OverallSentimentClass:Positive	VeryPositive:12.0	Positive:59.0	Neutral:19.0	Negative:8.0	VeryNegative:2.0
DOID_0060414.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:7.0	Neutral:23.0	Negative:54.0	VeryNegative:13.0
DOID_0050476.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:10.0	Negative:58.0	VeryNegative:30.0
DOID_0110662.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:20.0	Negative:57.0	VeryNegative:17.0
DOID_0111706.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:14.0	Negative:53.0	VeryNegative:30.0
DOID_11195.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:17.0	Negative:62.0	VeryNegative:15.0
DOID_0050459.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:15.0	Negative:49.0	VeryNegative:34.0
DOID_9423.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:8.0	Negative:65.0	VeryNegative:26.0
DOID_11503.txt	NO_DEFINITION
DOID_566.txt	NO_DEFINITION
DOID_13918.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:11.0	Negative:67.0	VeryNegative:20.0
DOID_2145.txt	0	OverallSentimentClass:Negative	VeryPositive:5.0	Positive:13.0	Neutral:26.0	Negative:44.0	VeryNegative:11.0
DOID_7427.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:0.0	Neutral:1.0	Negative:7.0	VeryNegative:91.0
DOID_0110620.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:8.0	Negative:46.0	VeryNegative:42.0
DOID_0111053.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:15.0	Negative:56.0	VeryNegative:27.0
DOID_0060415.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:18.0	Negative:56.0	VeryNegative:22.0
DOID_0110205.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:12.0	Negative:68.0	VeryNegative:17.0
DOID_4731.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:0.0	Neutral:7.0	Negative:42.0	VeryNegative:50.0
DOID_6285.txt	NO_DEFINITION
DOID_10869.txt	NO_DEFINITION
DOID_0110631.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:9.0	Neutral:19.0	Negative:53.0	VeryNegative:15.0
DOID_7191.txt	0	OverallSentimentClass:Negative	VeryPositive:8.0	Positive:24.0	Neutral:28.0	Negative:33.0	VeryNegative:9.0
DOID_0060012.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:11.0	Negative:66.0	VeryNegative:21.0
DOID_0060536.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:22.0	Negative:58.0	VeryNegative:14.0
DOID_0060536.txt	1	OverallSentimentClass:Positive	VeryPositive:16.0	Positive:34.0	Neutral:15.0	Negative:24.0	VeryNegative:11.0
DOID_0060536.txt	2	OverallSentimentClass:Positive	VeryPositive:6.0	Positive:40.0	Neutral:31.0	Negative:20.0	VeryNegative:4.0
DOID_10844.txt	0	OverallSentimentClass:Very negative	VeryPositive:2.0	Positive:1.0	Neutral:3.0	Negative:39.0	VeryNegative:55.0
DOID_10844.txt	1	OverallSentimentClass:Positive	VeryPositive:17.0	Positive:62.0	Neutral:17.0	Negative:3.0	VeryNegative:1.0
DOID_0111624.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:4.0	Neutral:10.0	Negative:62.0	VeryNegative:21.0
